date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:59	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:04:56%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-31.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:01	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:04:57%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-32.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:02	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:04:59%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-32.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:05	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:00%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-33.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:07	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:01%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-33.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:08	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:05%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-34.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:10	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:07%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-34.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:12	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:08%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-35.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:13	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:10%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-35.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:15	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:11%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-36.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:17	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:13%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-36.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:18	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:14%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-37.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:35:20	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:05:16%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-37.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
